,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
ZNF775,0.06576258,0.015257953,0.0,0.06512657,0.0,0.04166899,0.055040076,0.028251776,0.006298359,0.027081087,0.10047788,0.15343547,0.05340323,0.021356666,0.023716431,0.03560569,0.035500664,0.0048420755,0.0008272783,0.016736949,0.0,0.011105783,0.007183976,0.019043222,0.030492019,0.012587113,0.0036411476,0.016759887,0.008977592,0.0,0.007939117,0.02498379,0.03079764,0.053735305,0.01688058,0.081448756,0.033855453,0.037803352,0.22799101,0.012613609,0.0116220955
RHEB,1.7114799,6.0467205,5.3590264,2.9169075,5.5531187,5.701871,2.1449456,6.6706457,7.176188,7.7143116,2.1568627,1.6680026,3.1869843,1.08293,1.0998678,1.246375,0.68455607,1.2074244,0.41256058,0.9355284,1.3605335,0.36460584,0.8568467,1.0319732,1.3549016,0.3300267,0.5929057,1.238196,2.1093433,0.5111299,0.4177169,3.5264254,2.7890942,1.7614145,1.1779,1.9478947,1.0353692,1.4226311,2.5349355,3.6636372,2.237229
DNAJB6,2.299809,10.73346,17.946413,2.0535963,15.751481,18.18934,2.2612941,17.72637,14.843598,13.810904,1.202985,1.5232342,1.6112882,1.1109165,2.6986253,1.0042351,2.3920515,1.4674993,1.384122,2.8419125,1.2450346,2.932804,1.5794667,3.1109095,2.102971,3.0175297,1.5465195,3.223703,2.2433617,2.371368,1.2179424,1.5599022,1.556837,0.7620648,0.788181,1.8494505,1.5166781,1.4192424,1.9249748,1.0400337,1.5019456
DEFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390213,0.108167954,1.1400461,0.048401512,0.6106778,0.44563916,0.09920329,2.191609,0.025912603,1.7616514,0.0068889805,1.0586416,0.086621776,1.854413,0.03173105,0.5059978,0.40634605,5.169351,0.021737685,0.26212585,0.0,2.8751616,3.144383,0.45116317,2.9376876,0.011940278,0.30588895,0.03569644
CSGALNACT1,1.2744111,0.31601235,0.7229305,1.0753562,0.41902262,0.7773123,0.6538626,0.5297764,0.19519097,0.15325765,0.95296353,0.9959516,0.79676366,0.010381989,0.02588243,0.047884952,0.0679918,0.04650744,0.0,0.13013999,0.0,0.3179542,0.014804028,0.15299174,0.0,0.29558384,0.037337724,0.12916818,0.0011615333,0.03489709,0.0,0.006300934,0.0084471535,1.3359544,0.029891344,0.008776792,0.015063956,0.032932486,0.028778762,0.0017756664,0.08584853
ADAM28,0.0,0.0,0.0,0.0,0.0,0.0,0.0041404865,0.0,0.0027388842,0.0,0.0,0.013323114,0.0,0.37284115,0.028224424,0.57481176,0.024029916,0.24897146,0.5103559,0.011855499,0.6201739,0.033028148,0.46643403,0.012537422,0.3829237,0.037942205,0.42645353,0.007159364,0.2747601,0.01317413,0.22599952,0.16041958,0.009275857,0.0,0.06535632,0.31800398,0.14765696,0.36249292,0.19260338,0.0054942025,0.03306747
CLU,0.5311683,0.8730674,1.5932539,0.067067325,1.8724209,0.97767377,0.14306329,1.4759095,0.73688513,0.81455696,0.16230544,0.91437715,0.052764088,37.18773,8.583697,50.07994,12.510641,47.660675,69.08987,7.1830754,34.405994,4.8953223,41.509842,6.7013845,42.179794,6.1092596,51.15262,6.8297296,39.478798,14.782058,42.752583,2.0430243,0.52217597,1.3383778,16.207113,3.600199,2.7428699,10.985788,4.8758097,8.832806,2.7316132
SCARA3,0.069520496,0.023949347,0.012863909,0.026575867,0.0,0.048651118,0.013196878,0.03549517,0.034593444,0.027469896,0.007035033,0.08433372,0.015904997,1.2398695,0.10293416,0.9046558,0.065291174,0.73506844,1.0167716,0.21476424,1.0654656,0.083060935,1.0439609,0.19516583,0.6811984,0.1120488,0.9741662,0.091776714,0.3237354,0.1070503,0.56806105,0.16220495,0.023246836,0.020923793,0.8339891,0.08470816,0.11615497,0.38810998,0.19489874,0.16521476,0.03785986
SAMD12,0.08497534,0.019941295,0.0,0.028445989,0.029344905,0.020602316,0.029789532,0.0,0.0103835715,0.018416326,0.06774025,0.030071886,0.011326828,0.12927867,0.063715614,0.3075743,0.13244735,0.477502,0.16294757,0.043107,0.14934257,0.07383831,0.20688927,0.044293955,0.18838555,0.07548408,0.2700426,0.035159636,0.24019033,0.10308781,0.23287085,0.081956066,0.019688249,0.0,0.8838859,0.23544656,0.14030428,0.5150507,0.5429406,0.10340665,0.11747496
ZHX1,0.08972866,0.14571816,0.11858261,0.12988186,0.17941885,0.1293071,0.18867265,0.24233688,0.16383263,0.17243384,0.0805807,0.18948878,0.1532613,0.16174635,0.41336653,0.2169444,0.38345876,0.16917428,0.24626581,0.4828027,0.108598486,0.7305519,0.25340325,0.49222812,0.19451493,0.57430106,0.14799449,0.31443647,0.24392053,0.28950018,0.09167534,0.1882631,0.069521,0.215105,1.4997741,0.54375994,0.288594,0.36775047,0.45431352,0.19741483,0.05812339
ANXA13,0.0,0.009693596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052728783,0.0,0.0,0.0,0.108103506,1.4370759,0.044011317,0.42427,0.038670015,0.043698873,2.034723,0.15376444,3.4517264,0.061686084,1.2477642,0.0,3.3878636,0.08511801,0.9081145,0.030516004,1.902272,0.0,0.04280965,0.0,0.0,0.05506061,0.667723,0.0016702901,0.011712318,0.000898086,0.010285287,0.044620544
LRRC6,0.021741036,0.021674152,0.06523787,0.0278829,0.0,0.029642796,0.020621197,0.110257454,0.047135904,0.032841362,0.04119883,0.028707054,0.047096193,0.0639806,1.1916999,0.09785572,1.484062,0.0717237,0.030652648,0.6629755,0.110461995,1.3305976,0.09086203,0.97315735,0.036468405,1.2183076,0.057655137,0.7438723,0.01259182,1.4595472,0.059719853,0.07636207,0.06664395,0.06370932,0.3653858,0.047581524,0.08323734,0.04923616,0.25720805,0.0154967485,0.010007186
TRAPPC9,0.11139224,0.05417955,0.0,0.053718843,0.017136946,0.0,0.027256792,0.02691697,0.013336318,0.028562572,0.041427784,0.05211274,0.12609676,0.06554652,0.14075579,0.05939316,0.20489568,0.056378122,0.028441397,0.20198287,0.026566448,0.18604755,0.030778117,0.18171762,0.026658986,0.16134162,0.025915,0.20435506,0.06081017,0.18202454,0.019171232,0.10009631,0.12514456,0.022066724,0.2670562,0.28462955,0.14366862,0.14019376,0.18239671,0.05535513,0.059999224
MAPK15,0.0,0.013835447,0.0,0.007054678,0.0,0.0,0.0,0.028251776,0.0,0.0,0.0,0.05060185,0.0,0.11187238,1.7312738,0.031807765,1.1038598,0.05381949,0.15216081,2.3951433,0.0953498,3.1531672,0.27891698,3.411786,0.019657698,3.2680073,0.2503373,2.5514987,0.14572331,1.723391,0.04639951,0.07580402,0.08719492,0.0,0.8673859,0.082726955,0.10987426,0.114070624,0.30469146,0.034414485,0.0
IQANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04364493,0.3862108,0.030278059,0.42448735,0.027884312,0.023266455,0.5733098,0.06863653,0.6787914,0.021651832,0.7196859,0.0027161164,0.585246,0.10756258,0.46745235,0.04859814,0.27656814,0.0127601,0.07052417,0.117807746,0.0,0.17331816,0.18645988,0.13435481,0.07764168,0.15381995,0.0,0.0
ARHGAP39,0.036023863,0.018426323,0.13316125,0.01605313,0.0,0.0,0.014859814,0.0,0.03534731,0.018370617,0.01862962,0.0688133,0.037603244,0.029521843,0.33797115,0.04753573,0.40124515,0.04631651,0.008310863,0.52341825,0.029635541,0.3659005,0.045048594,0.61562717,0.087630875,0.42915207,0.06168293,0.5037607,0.07725004,0.47942114,0.0015917986,0.113008685,0.020221027,0.033505216,0.28626755,0.14579548,0.19175288,0.15802172,0.11304116,0.03232361,0.03580764
SMARCA2,0.16120704,0.17315538,0.27344626,0.18753135,0.41979232,0.24528483,0.17773236,0.35048962,0.22136496,0.2285396,0.24509503,0.2792048,0.2641421,0.45776376,0.6727737,0.5769382,0.86698025,0.5800663,0.36997795,0.85649955,0.35342813,0.9000862,0.53064334,0.78241706,0.31678537,0.86600626,0.34839687,0.77514064,0.42738783,0.6284745,0.51676863,0.15833372,0.075768836,0.17129849,0.59693485,0.16081731,0.135127,1.1137685,0.69536793,0.03727887,0.25637648
SPATA6L,0.024860838,0.0072496077,0.0,0.0,0.0,0.0,0.0032914495,0.0,0.005490363,0.013148319,0.0070223245,0.00571207,0.0,0.08680996,0.36774513,0.068510056,0.21096514,0.053427868,0.008784358,0.3183546,0.026013028,0.3460332,0.04481245,0.24316277,0.086355515,0.36599338,0.09519982,0.26431653,0.024558552,0.35822693,0.110925995,0.025278088,0.02340528,0.010872289,0.123320416,0.021014865,0.04289189,0.20759884,0.17065307,0.010447662,0.0
BNC2,0.34840518,0.04051706,0.10733741,0.10918722,0.18030848,0.2073487,0.11729816,0.2914877,0.0800587,0.0834619,0.1280149,0.29241994,0.15016912,0.76346666,0.24361734,0.3574311,0.37402493,0.7903587,0.7719127,0.263555,0.7860139,0.31289354,0.74742174,0.18533376,0.7594073,0.24858464,0.68415034,0.3150476,0.65225387,0.33445096,0.5062132,0.214452,0.0,0.066523455,0.13280773,0.015455053,0.020275082,0.046006758,0.020997843,0.16784239,0.0
DNAJA1,3.070174,22.846344,33.271576,3.2714021,33.650276,35.532394,2.7757127,36.827477,23.121458,23.573708,1.2073509,1.5294285,2.4675941,4.6754904,4.391652,1.6819468,8.268338,6.4950404,4.077362,3.8839018,2.6123831,3.7882543,4.6976967,3.7882438,3.0820036,3.5277438,4.039922,4.510167,3.0597396,3.3968205,2.4097128,2.6795342,2.5696154,3.5531437,4.4187636,2.7691684,2.4853964,2.9412246,2.88622,1.0394881,0.7494885
UBAP1,0.4271202,1.0075083,1.1311914,0.20351817,0.9295361,1.06299,0.18332767,1.042791,1.0973345,1.1649864,0.20085487,0.1717356,0.22743028,0.1353757,0.17940326,0.13839823,0.22395577,0.26881146,0.18775393,0.23704138,0.57351404,0.25674433,0.37055734,0.24396414,0.4632153,0.19762184,0.49418017,0.39215523,0.23185363,0.22591256,0.2682127,0.22850235,0.21482898,0.22811036,0.28625122,0.13344193,0.14605844,0.15330122,0.22639824,0.08579788,0.025868254
C9orf24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10718672,21.539127,0.5590751,16.647972,0.61888504,0.006203097,15.28614,0.5549473,8.472926,0.21136028,17.605871,0.29037678,11.089208,0.31184897,20.674667,0.20708647,15.683734,0.11718013,0.0,0.0,0.0,0.13151473,0.011042761,0.025807556,0.001044879,0.49659747,0.011494451,0.007765338
DNAI1,0.0,0.014834146,0.0,0.0,0.0,0.0,0.0033353511,0.0,0.0,0.0,0.0,0.0052817483,0.0,0.0057242247,0.8827679,0.01778111,0.9453607,0.02482678,0.0,1.8096429,0.0,1.8767656,0.102883235,1.3417612,0.049430713,2.0448613,0.11296438,1.3006494,0.032139223,0.87419623,0.0024861668,0.0,0.0,0.0,0.02624536,0.008687453,0.0011110122,0.0,0.047457676,0.0003372143,0.0
FAM166B,0.0,0.0,0.0,0.0,0.037625525,0.0,0.025934722,0.0,0.0,0.0,0.0,0.024169523,0.0,0.0,3.5247073,0.070648365,2.686486,0.06402707,0.006528599,4.025782,0.23424478,3.905875,0.11743023,4.4943213,0.019581322,4.508919,0.20883328,5.036789,0.041176792,4.433406,0.054468997,0.0,0.046705183,0.12687926,0.051375423,0.013546795,0.0006182909,0.010229541,0.0814631,0.005204412,0.0
ALDH1B1,0.22970155,0.08608209,0.022277307,0.28386608,0.046045203,0.038879137,0.18030122,0.017803447,0.064723365,0.042472765,0.20695713,0.22893798,0.2319879,0.025404824,0.029433858,0.08765884,0.013373892,0.027379233,0.05035894,0.0024662619,0.034280468,0.017527686,0.030339,0.005708584,0.07934306,0.01922756,0.064935066,0.0,0.016299771,0.015487404,0.07487974,0.11616314,0.10765534,0.14845833,0.09249632,0.118294664,0.037167117,0.05195398,0.07056035,0.04819827,0.0
UBQLN1,0.35590518,0.95102197,0.7290548,0.4179182,0.83653545,0.89323676,0.2986145,0.977213,0.70492285,0.7470895,0.4734731,0.5829169,0.5303586,0.35092527,0.29324636,0.31816444,0.42013878,0.30591738,0.16084239,0.354196,0.5172886,0.28513253,0.34217727,0.32533178,0.4052604,0.33490285,0.15270549,0.38426632,0.4492133,0.2795065,0.11929785,0.31016302,0.39109513,0.38672847,0.48281354,0.25895134,0.33391166,0.5403598,0.6013574,0.25628117,0.22308174
GSN,0.5567316,0.30998722,0.19336706,0.22572441,0.096820384,0.04882431,0.20346026,0.16413905,0.1921229,0.18065111,0.3197065,0.501289,0.32684684,4.1189117,2.3054895,11.825057,1.8060046,4.262161,2.249211,1.7688988,11.537591,1.0676534,4.422169,1.2151817,5.451168,1.1057158,3.6997795,1.1469423,3.7490504,0.55193365,2.486554,1.2895606,0.67496413,0.31132317,1.5797706,1.625084,1.102748,2.5988522,1.6043929,2.5900156,0.62621
PTGS1,0.0,0.0,0.0,0.0,0.0147812795,0.0,0.0,0.0,0.005621607,0.0028179989,0.0033226022,0.013344963,0.004541384,0.66490954,0.048242,0.6026202,0.031007003,0.29629377,0.3196375,0.014681297,0.46313468,0.025535302,0.4657344,0.036895562,0.26046878,0.024091626,0.62217057,0.011591405,0.23110741,0.057761148,0.4496653,0.45859107,0.12903775,0.06358723,0.8340868,0.6175756,0.088230304,0.6484843,2.1529865,0.24928118,0.0
RPL12,21.291086,21.039454,29.731293,34.45559,30.813143,32.995796,36.543293,24.985924,21.865032,19.579763,22.65551,18.201864,20.545303,58.63026,14.604191,38.359146,19.119307,81.19217,75.71585,13.635904,35.841164,12.884313,47.00208,13.699865,44.24513,14.383492,55.535275,14.112886,66.58278,26.353024,98.69036,20.180882,25.030165,22.263514,10.883944,19.706268,15.114884,7.765926,25.605984,25.570387,26.537931
ASS1,0.2448431,0.12172167,0.27776664,0.56421524,0.4105307,0.21631423,0.1387403,0.11936917,0.35560465,0.3382153,0.40065607,0.16197696,0.9269308,1.5757953,0.15203658,1.3288971,0.15612617,1.3767525,1.7378541,0.11657584,1.6091005,0.08275253,1.9621954,0.13625409,1.958072,0.10398099,1.9913784,0.05514821,1.2140461,0.2633048,1.1406529,1.9622822,1.7156922,0.06417602,1.5122842,0.8401055,0.34158483,1.8258824,2.207155,2.8569565,0.17692299
FAM78A,2.4393606,0.45134288,0.12243397,0.84425974,0.14449956,0.12048992,0.9353337,0.31790587,0.076493,0.041329447,1.5695122,1.632487,0.87992334,0.0,0.0,0.0,0.005236355,0.0,0.0,0.03140669,0.0,0.022681179,0.03432837,0.00080903916,0.0,0.0031274252,0.0,0.0015221603,0.0,0.0,0.0,0.00392836,0.03269706,0.14762278,0.005714148,0.001308602,0.0029256414,0.006416222,0.004934823,0.0041036853,0.0
OBP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091101155,0.431353,0.037913848,0.837697,0.015220668,0.23424071,0.95106167,0.1546497,3.486167,0.011371536,0.74046695,0.059976462,1.125051,0.035361275,0.5789425,0.0480978,0.8946286,0.0479062,1.6209534,0.0,0.0,0.0,0.2781877,0.0,0.004805778,0.0,0.0,0.09846586,0.0
PAEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3066201,0.0020445022,0.040337015,0.011043806,0.058274604,0.2002128,0.045604687,1.6448178,0.012007227,0.31899926,0.024285497,0.4563048,0.022541111,0.26351976,0.021402812,0.3127239,0.010736712,0.4926727,0.053499386,0.0,0.0,0.6295949,0.01877682,0.006383222,0.57849437,0.0012178624,0.042188846,0.039553516
FBXW5,1.2946992,0.56265837,0.2705221,0.82504684,0.2692788,0.4624149,0.44512442,0.29377058,0.2644005,0.42059994,1.5986465,0.73349094,0.74330306,0.37976974,0.41062155,0.5158403,0.27435565,0.2582102,0.010333377,0.27768964,0.2413623,0.094147064,0.118404485,0.40108186,0.24034138,0.077405915,0.05720876,0.2954461,0.40492034,0.1011751,0.018186016,0.78808385,0.70852816,0.85309356,0.41261792,0.5795589,0.503874,0.4561334,1.21638,0.3941868,0.2570056
LCN12,0.057339743,0.0034428542,0.0,0.0,0.0,0.0,0.014163015,0.0,0.0,0.0,0.05815992,0.015301703,0.073572524,0.54106915,0.27663833,1.5883317,0.25261492,0.8050203,0.58483064,0.23713553,1.4086123,0.13974434,0.43315226,0.14605759,1.5244187,0.14584377,0.52666366,0.27410892,1.216066,0.042512763,0.58572346,0.32633683,0.25473502,0.066058494,0.4908094,0.046069648,0.14882642,0.12444364,0.3201868,0.2995714,0.044620544
IDI1,1.3578804,3.1404128,3.4467485,0.9242218,3.5023918,1.8880956,0.6434837,3.4351108,4.5214267,3.4639776,0.9344133,0.11244147,0.6365521,0.5795208,0.27356026,0.2114626,0.42851132,0.36783555,0.46797487,0.77807605,0.9945316,0.55095226,0.5660066,0.91386825,0.6795778,0.50097865,0.35170686,0.8410866,1.0548959,0.4308647,0.5222798,0.55381244,0.68448,1.0179884,0.25002748,0.73764443,0.25717354,0.4494435,0.24664189,0.37011138,0.6511221
JCAD,0.5876483,0.4198431,0.20323071,0.56865376,0.21635912,0.22690405,0.5107946,0.31807685,0.19454361,0.19236736,0.53061366,0.4630976,0.6210453,0.023674112,0.03429671,0.019252487,0.058356807,0.074086644,0.072520904,0.054285347,0.035498157,0.14570095,0.04333495,0.051332377,0.080797546,0.11906989,0.08515476,0.06028767,0.0,0.006638361,0.019349588,0.020612467,0.051564142,0.5064895,0.3953212,0.18432309,0.037740536,0.008055419,0.03029706,0.020369545,0.09753146
KCNMA1,0.017592948,0.008549963,0.0,0.0,0.0,0.0,0.013095434,0.047390614,0.015455431,0.0,0.0,0.01960013,0.0,0.45754686,0.037980523,0.3250733,0.19150805,0.5672223,0.24877067,0.03764461,0.34531763,0.047816534,0.48997167,0.023618104,0.32182896,0.08101712,0.26233444,0.030913852,0.1340265,0.05459818,0.19122465,0.1420542,0.26720002,0.09190526,0.23661484,0.049066387,0.26971647,0.12521945,0.30082315,0.02991386,0.031717036
NRG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138518,0.0024524082,0.086582035,0.0069377325,0.09959907,0.06674209,0.002133136,0.1340113,0.0032215028,0.09349366,0.0,0.00965248,0.0064298916,0.09195752,0.0,0.043366987,0.0,0.010601725,0.0,0.0,0.0,0.0002092644,0.08223884,0.0004621959,0.0,0.0,0.0020576399,0.0
IFIT2,0.09288184,0.006957683,0.0,0.0050849277,0.0,0.0,0.042034436,0.049271867,0.010925476,0.039833955,0.03317265,0.03671871,0.010023541,0.2776281,0.09210023,0.29605862,0.097522855,0.2581521,0.1685756,0.081621416,0.83649117,0.13957855,0.14053822,0.11319503,0.7285186,0.13893698,0.24770133,0.091648296,0.2991183,0.10584131,0.4983463,0.12866986,0.018552145,0.0,0.6658667,0.3004509,0.53524256,2.5009778,0.5987863,0.17619681,0.0
AL353751.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21673046,0.050823715,0.28014413,0.023768455,0.25871158,0.28346378,0.085635774,0.6363292,0.12113565,0.3660772,0.113636084,0.27735803,0.120905675,0.25056854,0.080432095,0.28374413,0.10697193,0.9440069,0.01975234,0.017347172,0.0,0.0,0.0,0.0,0.0,0.0051456797,0.0,0.0
CRTAC1,0.0,0.0,0.012193053,0.0,0.013773028,0.0,0.0,0.0,0.004889098,0.006032899,0.0,0.032084003,0.0,0.25692752,0.045530252,1.2204084,0.029761173,0.65256006,0.12473927,0.032502208,0.34767163,0.015768392,0.36312458,0.017616631,0.68646836,0.012905861,0.37643415,0.008957345,0.60763043,0.11289038,0.104994036,0.11562142,0.0,0.0,0.028734963,0.0,0.0330159,0.016154,0.6835662,0.6600434,0.057629816
CUEDC2,1.4230659,0.98849976,0.47897574,1.2240862,0.42292273,0.49481443,1.2020437,0.64292014,0.538033,0.73776263,1.0667521,0.78260523,0.93025166,0.3814056,0.5716722,0.5140445,0.47890157,0.46916094,0.5519164,0.36901838,0.47716388,0.45275986,0.47154105,0.49065128,0.281294,0.44057438,0.42501223,0.5394711,0.33511755,0.50373775,0.5122752,0.7794541,1.5147344,0.9905254,0.1944835,0.5100292,0.27189633,0.17986238,0.83490777,0.74738616,0.920391
SMNDC1,0.31712064,0.69366324,0.8537196,0.4200365,0.8531557,1.1129407,0.4373387,0.7058968,1.4334223,1.2887654,0.23681669,0.4599062,0.39602005,0.18884106,0.19550097,0.1932705,0.23002525,0.31123024,0.3036428,0.25214192,0.11002004,0.28281742,0.28840485,0.2517642,0.16253921,0.325032,0.3751755,0.35896814,0.45413718,0.3394664,0.37734783,0.6510005,0.6355448,0.27293622,0.54029804,0.469637,0.41279307,0.37228423,0.72812647,0.27769753,0.24920993
BAG3,0.6857426,3.4716215,11.253409,0.33891466,13.977616,11.117339,0.39341632,16.704327,6.918543,5.28821,0.029864933,0.10283083,0.08641771,0.4982007,0.38371786,0.16498499,0.6822474,0.71075356,0.3767784,0.47736183,0.37047377,0.1470642,0.33968985,0.3627255,0.4390703,0.20556884,0.17983498,0.90481204,0.5070948,0.10552468,0.1219135,0.3499172,0.27891722,0.1050963,0.76349837,0.23451063,0.61255604,0.30741414,0.3816471,0.22058961,0.0
FGFR2,0.0,0.0,0.0,0.0,0.019247632,0.0,0.0,0.0,0.0,0.0073521747,0.0,0.0,0.0,0.37610224,0.06685426,0.1562002,0.106416926,0.15533425,0.27767116,0.05873862,0.5680831,0.05459594,0.49701497,0.054560553,0.3052566,0.08478304,0.31124514,0.14211588,0.21872771,0.079880945,0.1043188,0.5420817,0.44735405,0.0,0.7755868,0.2556115,0.15688582,0.21929345,0.3497647,0.21275455,0.1797454
UROS,1.9001744,0.93658465,0.55819273,2.0737154,0.46145308,0.5814161,2.0365531,0.2946368,0.8118513,0.8559664,1.3337721,0.85596913,1.8157005,0.26545706,0.18368776,0.4438512,0.14996989,0.32397965,0.09145222,0.20392476,0.29678047,0.11484103,0.11939643,0.20506805,0.37940592,0.08178519,0.16546896,0.24615379,0.655557,0.15052484,0.13317214,0.78472066,1.4521807,1.1191657,0.43314633,1.0850749,0.51795524,0.58118,1.0684719,1.0803804,1.4125679
DHX32,0.3737448,0.17029658,0.04388521,0.2499273,0.0504656,0.0,0.25190195,0.21828641,0.075885564,0.16982324,0.2117416,0.2573548,0.3395351,0.06355299,0.19841135,0.1247654,0.11567533,0.08564999,0.08882582,0.101834394,0.078519836,0.09263731,0.04091304,0.12580793,0.14869945,0.09120432,0.07624573,0.09901179,0.045425687,0.056289133,0.041570466,0.16393651,0.24524826,0.30085373,0.3314394,0.43593863,0.21745457,0.34103984,0.3009801,0.08891437,0.13859512
IFITM3,4.843536,3.856829,3.0840192,5.6513004,2.5531049,3.524017,3.3151577,1.8656255,6.8531456,7.5485964,7.110294,7.3329716,4.9442058,13.701183,4.5593033,14.120512,3.1361687,11.615891,14.103034,5.1593943,13.013109,4.0872736,11.604286,2.4961782,12.457699,4.064615,13.78931,2.246484,15.480573,3.0637977,12.133264,7.85924,8.299472,5.607192,8.31356,11.63054,7.6644025,17.462902,19.334795,11.996516,5.6882844
RPLP2,16.603922,17.330372,26.324894,29.851372,29.55408,27.336002,28.237225,21.888355,24.004105,18.697403,20.44468,21.002737,18.325748,50.774372,19.239956,36.424423,21.85165,56.57063,77.54479,23.87305,34.40815,24.848337,51.464745,24.086739,43.33926,24.672201,54.154896,21.91881,51.465813,27.60909,57.465355,12.067262,44.976658,25.280725,9.689837,17.58896,12.722217,18.25534,16.128077,39.463406,34.3169
STK33,0.12814198,0.088818096,0.2813303,0.16946195,0.09189659,0.113019235,0.25223276,0.12191222,0.14443916,0.13541645,0.18038382,0.16761634,0.24201588,0.115335904,2.293222,0.15129751,3.242485,0.15841505,0.05323668,1.8185902,0.1418226,2.4282699,0.12099507,1.983885,0.067442425,2.7571156,0.23382379,1.8639896,0.06736052,2.251475,0.11290499,0.121640794,0.008178018,0.11698558,0.057447597,0.1413279,0.05964375,0.06730946,0.37755987,0.04996417,0.16325629
AKIP1,0.41377658,0.10063575,0.1530258,0.6184501,0.23061244,0.08470266,0.3895115,0.05188901,0.2813179,0.2908741,0.44885358,0.24652198,0.3831079,0.12256988,0.13044338,0.17420083,0.16913573,0.2112426,0.24903978,0.14700317,0.07861325,0.1581011,0.07970973,0.20074685,0.19192463,0.13935404,0.15783148,0.18030864,0.11045824,0.23084016,0.17363079,0.24169013,0.13475433,0.38323247,0.05056006,0.091419145,0.13216572,0.14825588,0.14697188,0.10433393,0.2568392
TMEM41B,0.3813992,1.0616788,1.3127642,0.35717714,1.8135976,1.436503,0.31895593,1.1161315,0.98477685,0.90747094,0.3185592,0.31093043,0.23942535,0.30076516,0.25219384,0.240627,0.35506698,0.27578548,0.2889175,0.22683783,0.58617675,0.28671107,0.41258985,0.27557364,0.33091483,0.31765348,0.27215648,0.4601781,0.244139,0.31824908,0.2055866,0.616115,0.24365231,0.21270528,0.26235908,0.16289078,0.40099972,0.7858516,0.22011745,0.16232438,0.40456694
AMPD3,0.0,0.0041264305,0.024012217,0.033452597,0.040658224,0.0,0.012012944,0.029307816,0.011057599,0.020367065,0.013024973,0.0,0.030006606,0.042931646,0.28374952,0.034303453,0.2896175,0.0055146655,0.014212215,0.45627853,0.047702085,0.54521394,0.018410584,0.4025164,0.0104992855,0.51302356,0.046389457,0.3519733,0.0159588,0.35055536,0.029108146,0.03235663,0.0,0.22494285,0.043760683,0.037175536,0.05010016,0.025587771,0.014583712,0.01065484,0.0
